WAY|Posso andare in bicicletta per questa strada?|103848856|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|103849033|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|103850538|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|8
WAY|Posso andare in bicicletta per questa strada?|103850617|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|103850672|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|103850800|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|103963655|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|E' vero che posso andare in bicicletta per questa strada?|104058647|highway|pedestrian|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|4
WAY|La strada delle biciclette è separata da quella dei pedoni?|104058647|highway|pedestrian|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|4
WAY|E' una strada a senso unico?|104058647|highway|pedestrian|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|4
WAY|Quale è la velocità massima?|104058647|highway|pedestrian|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|4
WAY|Quante panchine sono presenti in questa strada?|104058647|highway|pedestrian|NONE|NONE|NO|5.0|None|no|number|chair|4
WAY|E' vero che posso andare in bicicletta per questa strada?|104058649|highway|pedestrian|bicycle|yes|NO|1.0|bicycle|yes|None|pedal_bike|7
WAY|La strada delle biciclette è separata da quella dei pedoni?|104058649|highway|pedestrian|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|7
WAY|E' una strada a senso unico?|104058649|highway|pedestrian|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|7
WAY|Quale è la velocità massima?|104058649|highway|pedestrian|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|7
WAY|Quante panchine sono presenti in questa strada?|104058649|highway|pedestrian|NONE|NONE|NO|5.0|None|no|number|chair|7
WAY|Posso andare in bicicletta per questa strada?|104058650|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104146038|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104146039|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|104146042|highway|steps|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104146044|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104158582|highway|steps|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104171334|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|11
WAY|Posso andare in bicicletta per questa strada?|104296067|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|104296069|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104296070|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104365483|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104417613|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104417636|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|104417719|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104549061|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|104812155|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|104813095|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|7
WAY|Posso andare in bicicletta per questa strada?|104814002|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104814857|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|104814859|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104816044|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|104983827|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104983828|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104983829|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104983830|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104983831|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|104983832|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104984271|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|104984272|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104984273|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|104984274|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|104984275|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|105068047|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|105068051|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|105068052|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|105068054|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|105068057|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|105068058|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|105690044|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|105934310|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|105934312|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|105956781|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|105956783|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|105956789|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|105956792|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|105956796|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|105956798|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|105956799|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|105956802|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|105956803|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|105956808|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|105956811|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|105956814|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|105956818|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|106168734|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|106168744|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|106168751|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|106277589|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|106277593|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|106277596|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|106279494|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|106445956|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|106628925|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|106629510|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|106629512|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|106933017|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|106933018|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|106933019|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|107088721|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|107088723|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|107088729|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|107088732|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|107222545|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|107222546|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|E' una strada a senso unico?|107339479|highway|path|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|4
WAY|Quale è la velocità massima?|107339479|highway|path|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|4
WAY|E' vero che posso andare in bicicletta per questa strada?|107339479|highway|path|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|4
WAY|Quante panchine sono presenti in questa strada?|107339479|highway|path|NONE|NONE|NO|5.0|None|no|number|chair|4
WAY|La ciclabile passa per un ponte?|107339479|cycleway|shared|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|4
WAY|Posso andare in bicicletta per questa strada?|107339480|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
NODE|Quanti posti per bicicletta ci sono in questo parcheggio?|1073482343|amenity|bicycle_parking|NONE|NONE|NO|4.0|capacity|no|number|local_parking|2
NODE|Il parcheggio per biciclette è al coperto?|1073482343|amenity|bicycle_parking|NONE|NONE|NO|2.0|shelter|no|si,no|local_parking|2
WAY|Posso andare in bicicletta per questa strada?|108000416|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|108000417|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|108000420|highway|path|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|108093771|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|108106551|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|108106552|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|108731446|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|108731447|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|E' una strada a senso unico?|108731448|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|19
WAY|Quale è la velocità massima?|108731448|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|19
WAY|E' vero che posso andare in bicicletta per questa strada?|108731448|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|19
WAY|Quante panchine sono presenti in questa strada?|108731448|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|19
WAY|La ciclabile passa per un ponte?|108731448|cycleway|crossing|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|19
WAY|La strada delle biciclette è separata da quella dei pedoni?|108731449|cycleway|sidewalk|segregated|NONE|NO|2.0|segregated|no|si,no|safety_divider|5
WAY|E' una strada a senso unico?|108731449|cycleway|sidewalk|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|5
WAY|Quale è la velocità massima?|108731449|cycleway|sidewalk|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|5
WAY|Posso andare in bicicletta per questa strada?|108731449|cycleway|sidewalk|bicycle|NONE|NO|2.0|bicycle|no|si,no|pedal_bike|5
WAY|Quante panchine sono presenti in questa strada?|108731449|cycleway|sidewalk|NONE|NONE|NO|3.0|None|no|number|chair|5
WAY|La ciclabile passa per un ponte?|108731449|cycleway|sidewalk|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|5
WAY|Posso andare in bicicletta per questa strada?|108731450|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|108731451|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|E' una strada a senso unico?|108731452|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|11
WAY|Quale è la velocità massima?|108731452|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|11
WAY|E' vero che posso andare in bicicletta per questa strada?|108731452|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|11
WAY|Quante panchine sono presenti in questa strada?|108731452|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|11
WAY|La ciclabile passa per un ponte?|108731452|highway|cycleway|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|11
WAY|Posso andare in bicicletta per questa strada?|108731453|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|108731454|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|108731455|highway|pedestrian|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|108737502|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|108768070|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|109078034|highway|service|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|109162143|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|109162157|highway|track|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|3
WAY|Posso andare in bicicletta per questa strada?|109162163|highway|unclassified|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|109162165|highway|residential|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|8
WAY|Posso andare in bicicletta per questa strada?|109162179|highway|tertiary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|6
WAY|Posso andare in bicicletta per questa strada?|109372492|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|109372495|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|E' una strada a senso unico?|109372496|highway|cycleway|oneway|NONE|NO|2.0|oneway|no|si,no|arrow_upward|5
WAY|Quale è la velocità massima?|109372496|highway|cycleway|maxspeed|NONE|NO|2.0|maxspeed|no|number|speed|5
WAY|E' vero che posso andare in bicicletta per questa strada?|109372496|highway|cycleway|bicycle|designated|NO|1.0|bicycle|yes|None|pedal_bike|5
WAY|Quante panchine sono presenti in questa strada?|109372496|highway|cycleway|NONE|NONE|NO|5.0|None|no|number|chair|5
WAY|La ciclabile passa per un ponte?|109372496|cycleway|shared|NONE|NONE|NO|1.0|bridge|no|si,no|radio_button_checked|5
WAY|Posso andare in bicicletta per questa strada?|109372499|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|109372501|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|5
WAY|Posso andare in bicicletta per questa strada?|109372503|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|109372506|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|109372508|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|1
WAY|Posso andare in bicicletta per questa strada?|109372510|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|109372511|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|4
WAY|Posso andare in bicicletta per questa strada?|109372514|highway|footway|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|2
WAY|Posso andare in bicicletta per questa strada?|109372515|highway|secondary|NONE|NONE|NO|1.0|bicycle|no|si,no|pedal_bike|8
